序号,日期,动作,槽位,代码,行业,成交价,股数,成交额,滑动成本,实现收益%,实现盈亏元,槽位现金,账户净值,大盘MA60,备注
212,2025-12-05,买入,1,600105,共封装光学(CPO),17.257,700,12079.87,96.64,,,1327.67,148861.0,站上,持有至2025-12-10到期
213,2025-12-05,买入,2,000547,军工信息化,20.735,3700,76717.87,613.74,,,735.48,148252.12,站上,持有至2025-12-10到期
214,2025-12-05,买入,3,000901,军民融合,21.4,2700,57779.57,462.24,,,316.41,147793.56,站上,持有至2025-12-10到期
215,2025-12-10,卖出,1,600105,共封装光学(CPO),18.977,700,13283.87,106.27,9.97,1204.0,14611.54,177949.43,站上,到期
216,2025-12-10,卖出,2,000547,军工信息化,20.574,3700,76124.1,608.99,-0.77,-593.78,76859.57,235539.52,站上,到期
217,2025-12-10,卖出,3,000901,军民融合,23.55,2700,63585.22,508.68,10.05,5805.65,63901.62,219470.74,站上,到期
218,2025-12-10,买入,1,002285,租售同权,3.195,4500,14379.12,115.03,,,232.42,155258.62,站上,持有至2025-12-15到期
219,2025-12-10,买入,2,000002,租售同权,5.292,14500,76734.0,613.87,,,125.57,154649.62,站上,持有至2025-12-15到期
220,2025-12-10,买入,3,002149,航空发动机,26.47,2400,63528.19,508.23,,,373.43,154145.43,站上,持有至2025-12-15到期
221,2025-12-15,卖出,1,002285,租售同权,3.045,4500,13704.48,109.64,-4.69,-674.64,13936.9,170472.91,跌破,到期
222,2025-12-15,卖出,2,000002,租售同权,4.831,14500,70050.08,560.4,-8.71,-6683.92,70175.65,224532.99,跌破,到期
223,2025-12-15,卖出,3,002149,航空发动机,29.929,2400,71828.74,574.63,13.07,8300.54,72202.17,228722.72,跌破,到期
224,2025-12-15,空仓等待,-,,,,,,,,,13936.9,156314.72,跌破,"MA60空头, 本周期不建仓, 现金等待"
225,2025-12-18,空仓等待,-,,,,,,,,,13936.9,156314.72,跌破,"MA60空头, 本周期不建仓, 现金等待"
226,2025-12-23,买入,1,000036,盐湖提锂,6.179,2200,13593.89,108.75,,,343.01,156206.84,站上,持有至2025-12-26到期
227,2025-12-23,买入,2,002272,液冷服务器,16.047,4300,69003.65,552.03,,,1172.01,155659.19,站上,持有至2025-12-26到期
228,2025-12-23,买入,3,002407,氟化工概念,32.77,2200,72094.18,576.75,,,107.99,155087.01,站上,持有至2025-12-26到期
229,2025-12-26,卖出,1,000036,盐湖提锂,7.748,2200,17044.54,136.36,25.38,3450.66,17387.56,180014.56,站上,到期
230,2025-12-26,卖出,2,002272,液冷服务器,16.12,4300,69316.0,554.53,0.45,312.35,70488.01,232922.56,站上,到期
231,2025-12-26,卖出,3,002407,氟化工概念,36.654,2200,80639.68,645.12,11.85,8545.5,80747.67,249913.24,站上,到期
232,2025-12-26,买入,1,002163,海南自贸区,22.932,700,16052.4,128.42,,,1335.16,168495.84,站上,持有至2025-12-31到期
233,2025-12-26,买入,2,001309,存储芯片,240.912,200,48182.4,385.46,,,22305.61,168113.44,站上,持有至2025-12-31到期
234,2025-12-26,买入,3,002759,氟化工概念,49.896,1600,79833.6,638.67,,,914.07,167479.84,站上,持有至2025-12-31到期
235,2025-12-31,卖出,1,002163,海南自贸区,23.649,700,16554.5,132.44,3.13,502.1,17889.65,179579.33,站上,到期
236,2025-12-31,卖出,2,001309,存储芯片,230.035,200,46006.98,368.06,-4.51,-2175.42,68312.58,207142.31,站上,到期
237,2025-12-31,卖出,3,002759,氟化工概念,46.059,1600,73693.7,589.55,-7.69,-6139.9,74607.77,235098.0,站上,到期
238,2025-12-31,买入,1,002177,互联网金融,9.485,1800,17073.5,136.59,,,816.15,160674.5,站上,持有至2026-01-07到期
239,2025-12-31,买入,2,002565,卫星导航,18.477,3600,66515.9,532.13,,,1796.68,160146.6,站上,持有至2026-01-07到期
240,2025-12-31,买入,3,002151,卫星导航,45.793,1600,73269.5,586.16,,,1338.26,159565.09,站上,持有至2026-01-07到期
241,2026-01-07,卖出,1,002177,互联网金融,8.829,1800,15891.84,127.13,-6.92,-1181.66,16707.99,190198.93,站上,到期
242,2026-01-07,卖出,2,002565,卫星导航,19.304,3600,69495.55,555.96,4.48,2979.65,71292.23,247346.48,站上,到期
243,2026-01-07,卖出,3,002151,卫星导航,57.238,1600,91581.44,732.65,24.99,18311.94,92919.7,273239.92,站上,到期
244,2026-01-07,买入,1,002796,共封装光学(CPO),31.409,500,15704.64,125.64,,,1003.35,180795.28,站上,持有至2026-01-12到期
245,2026-01-07,买入,2,603052,共封装光学(CPO),40.733,1700,69246.58,553.97,,,2045.65,180245.71,站上,持有至2026-01-12到期
246,2026-01-07,买入,3,002519,军工信息化,8.689,10600,92102.98,736.82,,,816.73,179514.73,站上,持有至2026-01-12到期
247,2026-01-12,卖出,1,002796,共封装光学(CPO),34.77,500,17384.8,139.08,10.7,1680.16,18388.15,225034.53,站上,到期
248,2026-01-12,卖出,2,603052,共封装光学(CPO),44.352,1700,75398.94,603.19,8.88,6152.37,77444.6,283214.48,站上,到期
249,2026-01-12,卖出,3,002519,军工信息化,11.378,10600,120609.34,964.87,30.95,28506.37,121426.07,338840.82,站上,到期
250,2026-01-12,买入,1,000981,减速器,5.171,3500,18098.64,144.79,,,289.51,217115.18,站上,持有至2026-01-15到期
251,2026-01-12,买入,2,000889,算力租赁,3.972,19400,77047.49,616.38,,,397.11,216503.69,站上,持有至2026-01-15到期
252,2026-01-12,买入,3,002935,军民融合,25.674,4700,120666.67,965.33,,,759.4,215546.02,站上,持有至2026-01-15到期
253,2026-01-15,卖出,1,000981,减速器,5.059,3500,17707.2,141.66,-2.16,-391.44,17996.71,236291.22,站上,到期
254,2026-01-15,卖出,2,000889,算力租赁,3.78,19400,73322.69,586.58,-4.83,-3724.8,73719.8,289435.91,站上,到期
255,2026-01-15,卖出,3,002935,军民融合,23.372,4700,109846.14,878.77,-8.97,-10820.53,110605.54,313054.05,站上,到期
256,2026-01-15,买入,1,002119,存储芯片,20.019,800,16015.1,128.12,,,1981.61,202194.95,站上,持有至2026-01-20到期
257,2026-01-15,买入,2,002636,PCB概念,18.184,4000,72737.28,581.9,,,982.52,201617.67,站上,持有至2026-01-20到期
258,2026-01-15,买入,3,002796,共封装光学(CPO),39.816,2700,107503.2,860.03,,,3102.34,200764.47,站上,持有至2026-01-20到期
259,2026-01-20,卖出,1,002119,存储芯片,23.719,800,18974.98,151.8,18.48,2959.87,20956.58,247014.44,站上,到期
260,2026-01-20,卖出,2,002636,PCB概念,20.356,4000,81423.36,651.39,11.94,8686.08,82405.88,309909.8,站上,到期
261,2026-01-20,卖出,3,002796,共封装光学(CPO),43.261,2700,116805.02,934.44,8.65,9301.82,119907.37,341016.83,站上,到期
262,2026-01-20,买入,1,002716,金属铅,12.499,1600,19998.72,159.99,,,957.86,223111.11,站上,持有至2026-01-23到期
263,2026-01-20,买入,2,002969,海峡两岸,19.071,4300,82006.85,656.05,,,399.03,222460.26,站上,持有至2026-01-23到期
264,2026-01-20,买入,3,000670,存储芯片,8.568,13900,119095.2,952.76,,,812.17,221515.06,站上,持有至2026-01-23到期
265,2026-01-23,卖出,1,002716,金属铅,16.308,1600,26093.57,208.75,30.48,6094.85,27051.43,289402.63,站上,到期
266,2026-01-23,卖出,2,002969,海峡两岸,22.985,4300,98833.95,790.67,20.52,16827.1,99232.98,369758.58,站上,到期
267,2026-01-23,卖出,3,000670,存储芯片,9.612,13900,133613.47,1068.91,12.19,14518.27,134425.64,395401.05,站上,到期
268,2026-01-23,买入,1,000561,军民融合,13.255,2000,26510.4,212.08,,,541.03,260499.65,站上,持有至2026-01-28到期
269,2026-01-23,买入,2,600118,国产航母,109.771,900,98794.08,790.35,,,438.9,259715.57,站上,持有至2026-01-28到期
270,2026-01-23,买入,3,000603,金属铅,51.912,2500,129780.0,1038.24,,,4645.64,258685.57,站上,持有至2026-01-28到期
271,2026-01-28,卖出,1,000561,军民融合,11.815,2000,23629.44,189.04,-10.87,-2880.96,24170.47,292645.01,站上,到期
272,2026-01-28,卖出,2,600118,国产航母,92.722,900,83450.02,667.6,-15.53,-15344.06,83888.92,349728.03,站上,到期
273,2026-01-28,卖出,3,000603,金属铅,66.742,2500,166854.4,1334.84,28.57,37074.4,171500.04,447759.43,站上,到期
274,2026-01-28,买入,1,000751,金属锌,7.167,3300,23650.7,189.21,,,519.77,279371.72,站上,持有至2026-02-02到期
275,2026-01-28,买入,2,000758,金属锌,9.072,9200,83462.4,667.7,,,426.52,278709.32,站上,持有至2026-02-02到期
276,2026-01-28,买入,3,000878,黄金概念,27.004,6300,170127.22,1361.02,,,1372.82,277359.11,站上,持有至2026-02-02到期
277,2026-02-02,卖出,1,000751,金属锌,6.14,3300,20263.58,162.11,-14.32,-3387.12,20783.35,282949.69,站上,到期
278,2026-02-02,卖出,2,000758,金属锌,7.093,9200,65253.76,522.03,-21.82,-18208.64,65680.28,320692.45,站上,到期
279,2026-02-02,卖出,3,000878,黄金概念,23.679,6300,149177.95,1193.42,-12.31,-20949.26,150550.78,387395.4,站上,到期
280,2026-02-02,买入,1,600172,培育钻石,7.268,2800,20349.5,162.8,,,433.85,236852.9,站上,持有至2026-02-05到期
281,2026-02-02,买入,2,002358,柔性直流输电,7.6,8600,65362.75,522.9,,,317.53,236334.15,站上,持有至2026-02-05到期
282,2026-02-02,买入,3,002112,智能电网,21.803,6900,150440.98,1203.53,,,109.8,235140.17,站上,持有至2026-02-05到期
283,2026-02-05,卖出,1,600172,培育钻石,7.5,2800,20998.66,167.99,3.19,649.15,21432.5,281298.83,站上,到期
284,2026-02-05,卖出,2,002358,柔性直流输电,7.261,8600,62448.38,499.59,-4.46,-2914.37,62765.91,319139.21,站上,到期
285,2026-02-05,卖出,3,002112,智能电网,22.915,6900,158114.88,1264.92,5.1,7673.9,158224.68,401813.09,站上,到期
286,2026-02-05,买入,1,002702,网红经济,7.752,2700,20929.1,167.43,,,503.4,242256.99,站上,持有至2026-02-10到期
287,2026-02-05,买入,2,002361,航空发动机,13.961,4400,61427.52,491.42,,,1338.39,241769.47,站上,持有至2026-02-10到期
288,2026-02-05,买入,3,002969,海峡两岸,25.492,6200,158052.38,1264.42,,,172.3,240515.08,站上,持有至2026-02-10到期
289,2026-02-10,卖出,1,002702,网红经济,7.182,2700,19391.62,155.13,-7.35,-1537.49,19895.01,278119.7,站上,到期
290,2026-02-10,卖出,2,002361,航空发动机,14.662,4400,64511.74,516.09,5.02,3084.22,65850.13,322379.44,站上,到期
291,2026-02-10,卖出,3,002969,海峡两岸,30.177,6200,187095.17,1496.76,18.38,29042.78,187267.46,461616.61,站上,到期
292,2026-02-10,买入,1,000559,人形机器人,19.686,1000,19686.24,157.49,,,208.77,272856.37,站上,持有至2026-02-13到期
293,2026-02-10,买入,2,002905,文化传媒概念,15.16,4300,65189.38,521.52,,,660.76,272339.0,站上,持有至2026-02-13到期
294,2026-02-10,买入,3,002969,海峡两岸,30.663,6100,187046.5,1496.37,,,220.97,270854.5,站上,持有至2026-02-13到期
295,2026-02-13,卖出,1,000559,人形机器人,20.148,1000,20147.52,161.18,2.34,461.28,20356.29,297644.02,站上,到期
296,2026-02-13,卖出,2,002905,文化传媒概念,12.221,4300,52552.19,420.42,-19.39,-12637.18,53212.95,330445.21,站上,到期
297,2026-02-13,卖出,3,002969,海峡两岸,29.81,6100,181838.56,1454.71,-2.78,-5207.94,182059.53,438933.77,站上,到期
298,2026-02-13,买入,1,002703,长安汽车概念,23.124,800,18498.82,147.99,,,1857.48,255481.96,站上,持有至2026-02-26到期
299,2026-02-13,买入,2,000859,光刻胶,12.066,4400,53089.34,424.71,,,123.61,255060.61,站上,持有至2026-02-26到期
300,2026-02-13,买入,3,000021,存储芯片,32.548,5500,179015.76,1432.13,,,3043.77,253639.85,站上,持有至2026-02-26到期
301,2026-02-26,卖出,1,002703,长安汽车概念,24.939,800,19951.1,159.61,7.85,1452.29,21808.58,281587.96,站上,到期
302,2026-02-26,卖出,2,000859,光刻胶,11.934,4400,52508.54,420.07,-1.09,-580.8,52632.15,313456.5,站上,到期
303,2026-02-26,卖出,3,000021,存储芯片,34.412,5500,189268.64,1514.15,5.73,10252.88,192312.41,457548.14,站上,到期
304,2026-02-26,买入,1,002272,液冷服务器,19.364,1100,21300.05,170.4,,,508.53,266584.09,站上,持有至2026-03-03到期
305,2026-02-26,买入,2,002428,光纤概念,44.745,1100,49219.63,393.76,,,3412.52,266193.46,站上,持有至2026-03-03到期
306,2026-02-26,买入,3,002008,光纤概念,70.278,2700,189749.95,1518.0,,,2562.46,264687.51,站上,持有至2026-03-03到期
307,2026-03-03,卖出,1,002272,液冷服务器,18.997,1100,20896.48,167.17,-1.89,-403.57,21405.01,300166.99,站上,到期
308,2026-03-03,卖出,2,002428,光纤概念,43.549,1100,47903.68,383.23,-2.67,-1315.95,51316.2,325047.67,站上,到期
309,2026-03-03,卖出,3,002008,光纤概念,69.886,2700,188693.28,1509.55,-0.56,-1056.67,191255.74,454191.95,站上,到期
310,2026-03-03,买入,1,600617,天然气,3.73,5700,21258.72,170.07,,,146.29,263808.23,站上,持有至2026-03-06到期
311,2026-03-03,买入,2,002554,天然气,5.171,9900,51193.3,409.55,,,122.9,263401.93,站上,持有至2026-03-06到期
312,2026-03-03,买入,3,600108,代糖概念,4.848,39400,191030.11,1528.24,,,225.62,261885.82,站上,持有至2026-03-06到期
313,2026-03-06,卖出,1,600617,天然气,3.412,5700,19451.14,155.61,-8.5,-1807.58,19597.43,282683.96,站上,到期
314,2026-03-06,卖出,2,002554,天然气,4.464,9900,44193.6,353.55,-13.67,-6999.7,44316.5,306477.56,站上,到期
315,2026-03-06,卖出,3,600108,代糖概念,5.476,39400,215748.1,1725.98,12.94,24717.98,215973.72,497375.65,站上,到期
316,2026-03-06,买入,1,600227,化肥,3.316,5900,19566.29,156.53,,,31.14,279732.36,站上,持有至2026-03-11到期
317,2026-03-06,买入,2,002648,煤化工概念,27.125,1600,43400.45,347.2,,,916.05,279387.92,站上,持有至2026-03-11到期
318,2026-03-06,买入,3,000534,航空发动机,41.57,5100,212006.59,1696.05,,,3967.13,277705.32,站上,持有至2026-03-11到期
319,2026-03-11,卖出,1,600227,化肥,4.018,5900,23703.84,189.63,21.15,4137.55,23734.98,337080.16,站上,到期
320,2026-03-11,卖出,2,002648,煤化工概念,27.707,1600,44330.5,354.64,2.14,930.05,45246.55,360651.66,站上,到期
321,2026-03-11,卖出,3,000534,航空发动机,46.029,5100,234746.88,1877.98,10.73,22740.29,238714.01,544335.54,站上,到期
322,2026-03-11,买入,1,002092,煤化工概念,8.165,2900,23677.92,189.42,,,57.06,307507.62,站上,持有至2026-03-16到期
323,2026-03-11,买入,2,000899,抽水蓄能,16.279,2700,43953.84,351.63,,,1292.71,307158.78,站上,持有至2026-03-16到期
324,2026-03-11,买入,3,002455,磷化工,14.848,16000,237565.44,1900.52,,,1148.57,305273.34,站上,持有至2026-03-16到期
325,2026-03-16,卖出,1,002092,煤化工概念,8.115,2900,23532.22,188.26,-0.62,-145.7,23589.29,332109.56,站上,到期
326,2026-03-16,卖出,2,000899,抽水蓄能,13.61,2700,36747.65,293.98,-16.39,-7206.19,38040.36,344622.21,站上,到期
327,2026-03-16,卖出,3,002455,磷化工,14.682,16000,234905.6,1879.24,-1.12,-2659.84,236054.17,534483.81,站上,到期
328,2026-03-16,买入,1,002636,PCB概念,32.216,700,22550.98,180.41,,,1038.31,297504.84,站上,持有至2026-03-19到期
329,2026-03-16,买入,2,001309,存储芯片,354.473,100,35447.33,283.58,,,2593.03,297223.51,站上,持有至2026-03-19到期
330,2026-03-16,买入,3,002831,液冷服务器,38.324,6100,233777.38,1870.22,,,2276.79,295368.13,站上,持有至2026-03-19到期
331,2026-03-19,卖出,1,002636,PCB概念,33.331,700,23331.84,186.65,3.46,780.86,24370.15,322407.97,跌破,到期
332,2026-03-19,卖出,2,001309,存储芯片,341.843,100,34184.32,273.47,-3.56,-1263.01,36777.35,330172.29,跌破,到期
333,2026-03-19,卖出,3,002831,液冷服务器,35.166,6100,214515.04,1716.12,-8.24,-19262.34,216791.83,494184.33,跌破,到期
334,2026-03-19,空仓等待,-,,,,,,,,,24370.15,277939.33,跌破,"MA60空头, 本周期不建仓, 现金等待"
335,2026-03-24,空仓等待,-,,,,,,,,,24370.15,277939.33,跌破,"MA60空头, 本周期不建仓, 现金等待"
336,2026-03-27,空仓等待,-,,,,,,,,,24370.15,277939.33,跌破,"MA60空头, 本周期不建仓, 现金等待"
337,2026-04-01,空仓等待,-,,,,,,,,,24370.15,277939.33,跌破,"MA60空头, 本周期不建仓, 现金等待"
338,2026-04-07,空仓等待,-,,,,,,,,,24370.15,277939.33,跌破,"MA60空头, 本周期不建仓, 现金等待"
339,2026-04-10,空仓等待,-,,,,,,,,,24370.15,277939.33,跌破,"MA60空头, 本周期不建仓, 现金等待"
340,2026-04-15,空仓等待,-,,,,,,,,,24370.15,277939.33,跌破,"MA60空头, 本周期不建仓, 现金等待"
341,2026-04-20,空仓等待,-,,,,,,,,,24370.15,277939.33,跌破,"MA60空头, 本周期不建仓, 现金等待"
342,2026-04-23,空仓等待,-,,,,,,,,,24370.15,277939.33,跌破,"MA60空头, 本周期不建仓, 现金等待"
343,2026-04-28,空仓等待,-,,,,,,,,,24370.15,277939.33,跌破,"MA60空头, 本周期不建仓, 现金等待"
344,2026-05-06,买入,1,600589,算力租赁,11.169,2100,23454.14,187.63,,,916.01,277753.19,站上,持有至2026-05-11到期
345,2026-05-06,买入,2,000967,算力租赁,15.049,2400,36118.66,288.95,,,658.69,277466.53,站上,持有至2026-05-11到期
346,2026-05-06,买入,3,002229,算力租赁,18.174,11900,216273.46,1730.19,,,518.38,275750.08,站上,持有至2026-05-11到期
347,2026-05-11,卖出,1,600589,算力租赁,12.916,2100,27123.26,216.99,15.64,3669.12,28039.27,315828.34,站上,到期
348,2026-05-11,卖出,2,000967,算力租赁,14.711,2400,35307.26,282.46,-2.25,-811.39,35965.96,320265.6,站上,到期
349,2026-05-11,卖出,3,002229,算力租赁,18.015,11900,214375.17,1715.0,-0.88,-1898.29,214893.54,495002.77,站上,到期
350,2026-05-11,买入,1,000712,期货概念,11.501,2400,27603.07,220.82,,,436.2,278679.7,站上,持有至2026-05-14到期
351,2026-05-11,买入,2,002008,光纤概念,135.143,200,27028.51,216.23,,,8937.45,278465.19,站上,持有至2026-05-14到期
352,2026-05-11,买入,3,002491,光纤概念,22.912,9300,213080.11,1704.64,,,1813.43,276774.08,站上,持有至2026-05-14到期
353,2026-05-14,卖出,1,000712,期货概念,10.902,2400,26164.99,209.32,-5.21,-1438.08,26601.19,343949.07,站上,到期
354,2026-05-14,卖出,2,002008,光纤概念,147.838,200,29567.55,236.54,9.39,2539.04,38505.0,347360.62,站上,到期
355,2026-05-14,卖出,3,002491,光纤概念,24.453,9300,227411.04,1819.29,6.73,14330.93,229224.47,523575.66,站上,到期
356,2026-05-14,买入,1,001210,建筑节能,20.988,1200,25185.08,201.48,,,1416.11,294130.78,站上,持有至2026-05-19到期
357,2026-05-14,买入,2,002809,环氧丙烷,11.451,3300,37787.9,302.3,,,717.09,293830.88,站上,持有至2026-05-19到期
358,2026-05-14,买入,3,002918,智能家居,16.995,13400,227731.39,1821.85,,,1493.08,292023.48,站上,持有至2026-05-19到期
359,2026-05-19,卖出,1,001210,建筑节能,21.271,1200,25525.75,204.21,1.35,340.67,26941.86,314730.63,站上,到期
360,2026-05-19,卖出,2,002809,环氧丙烷,10.694,3300,35289.41,282.32,-6.61,-2498.5,36006.5,323661.44,站上,到期
361,2026-05-19,卖出,3,002918,智能家居,16.556,13400,221856.83,1774.85,-2.58,-5874.56,223349.91,509944.27,站上,到期
362,2026-05-19,买入,1,600246,存储芯片,14.031,1900,26659.58,213.28,,,282.27,286086.69,站上,持有至2026-05-22到期
363,2026-05-19,买入,2,000586,光纤概念,20.735,1700,35248.75,281.99,,,757.75,285806.93,站上,持有至2026-05-22到期
364,2026-05-19,买入,3,600186,算力租赁,11.652,19100,222562.37,1780.5,,,787.54,284040.57,站上,持有至2026-05-22到期
365,2026-05-22,卖出,1,600246,存储芯片,15.564,1900,29572.51,236.58,10.93,2912.93,29854.78,295765.08,跌破,到期
366,2026-05-22,卖出,2,000586,光纤概念,17.479,1700,29714.37,237.71,-15.7,-5534.38,30472.12,295056.45,跌破,到期
367,2026-05-22,卖出,3,600186,算力租赁,11.656,19100,222629.6,1781.04,0.03,67.23,223417.14,508169.05,跌破,到期
368,2026-05-22,空仓等待,-,,,,,,,,,29854.78,283744.05,跌破,"MA60空头, 本周期不建仓, 现金等待"
369,2026-05-27,空仓等待,-,,,,,,,,,29854.78,283744.05,跌破,"MA60空头, 本周期不建仓, 现金等待"
370,2026-06-01,空仓等待,-,,,,,,,,,29854.78,283744.05,跌破,"MA60空头, 本周期不建仓, 现金等待"
371,2026-06-04,空仓等待,-,,,,,,,,,29854.78,283744.05,跌破,"MA60空头, 本周期不建仓, 现金等待"
372,2026-06-09,空仓等待,-,,,,,,,,,29854.78,283744.05,跌破,"MA60空头, 本周期不建仓, 现金等待"
373,2026-06-12,空仓等待,-,,,,,,,,,29854.78,283744.05,跌破,"MA60空头, 本周期不建仓, 现金等待"
374,2026-06-17,空仓等待,-,,,,,,,,,29854.78,283744.05,跌破,"MA60空头, 本周期不建仓, 现金等待"
375,2026-06-23,空仓等待,-,,,,,,,,,29854.78,283744.05,跌破,"MA60空头, 本周期不建仓, 现金等待"
376,2026-06-26,空仓等待,-,,,,,,,,,29854.78,283744.05,跌破,"MA60空头, 本周期不建仓, 现金等待"
377,2026-07-01,空仓等待,-,,,,,,,,,29854.78,283744.05,跌破,"MA60空头, 本周期不建仓, 现金等待"
378,2026-07-06,空仓等待,-,,,,,,,,,29854.78,283744.05,跌破,"MA60空头, 本周期不建仓, 现金等待"
379,2026-07-09,空仓等待,-,,,,,,,,,29854.78,283744.05,跌破,"MA60空头, 本周期不建仓, 现金等待"
